,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TCP11L2,3.5453525,-0.0029537748,-0.049848724,-0.028912328,4.3997226,0.84625816,-3.9182677e-08,2.8366318,-0.02874575,0.82578987,0.848717,4.3483343,-4.4966957e-05,4.063204,-0.046641152,4.8468313
TTLL12,4.0569406,-0.0050834767,-0.05699514,-0.033075858,5.031543,0.54494333,-4.4851898e-08,3.2449028,-0.03288965,0.52049464,0.5492072,4.9738665,-5.15088e-05,4.6455603,-0.053349104,5.5443144
UBA3,4.3747797,-0.0041034175,-0.061496302,-0.035674196,5.4281683,0.9221875,-4.835361e-08,3.499876,-0.035468206,0.8965372,0.92564243,5.3651867,-5.5504555e-05,5.012591,-0.057548035,5.9803505
VPS41,2.5972493,-0.00064426416,-0.036561053,-0.021187987,3.2258914,1.0033906,-2.8690708e-08,2.0790613,-0.021063192,0.9893919,1.003872,3.1871521,-3.289201e-05,2.9802346,-0.034187287,3.5522954
ZBTB20,3.2469492,-0.0028875922,-0.045649037,-0.026477857,4.0291014,0.73377836,-3.5886366e-08,2.5978167,-0.0263266,0.7149784,0.73616564,3.982096,-4.1186213e-05,3.720854,-0.04271245,4.4386177
STT3B,3.2822297,-0.001271379,-0.04618876,-0.026773887,4.0758023,1.1450824,-3.626164e-08,2.6269853,-0.026615476,1.1269813,1.1461161,4.0272937,-4.1584866e-05,3.7650151,-0.04319911,4.488788
NCOA6,3.7419322,-0.006835982,-0.052514076,-0.030496811,4.6371236,-0.00017425268,-4.1386475e-08,2.9917953,-0.030333659,-0.000403954,-0.00011076659,4.5850754,-4.756662e-05,4.2801423,-0.049176693,5.111151
NUPR1,2.7840068,-0.00060949795,-0.03919149,-0.022712002,3.4579818,1.0924418,-3.075307e-08,2.228569,-0.022577362,1.0774375,1.0929008,3.416454,-3.525597e-05,3.194669,-0.03664714,3.8078692
GM8995,2.1247249,-0.0027872117,-0.029850995,-0.01732162,2.6350198,0.27448368,-2.3490863e-08,1.6996037,-0.017228497,0.2619006,0.27675104,2.604582,-2.6971966e-05,2.4330208,-0.02793544,2.903243
GYPA,3.7836409,-0.006307384,-0.053114574,-0.030839695,4.6898212,0.12714416,-4.1844284e-08,3.0254397,-0.030671751,0.103518315,0.13242353,4.636936,-4.8084323e-05,4.3290963,-0.049733356,5.168933
PPIL4,3.521896,-0.0012737602,-0.049563155,-0.028729424,4.373562,1.2478482,-3.8908688e-08,2.818822,-0.028558537,1.2284317,1.2488931,4.3215027,-4.4619937e-05,4.0400934,-0.0463552,4.8167105
NFE2L2,2.6242528,-0.0006702274,-0.03694057,-0.021408193,3.2593944,1.0086578,-2.8989202e-08,2.100661,-0.02128207,0.9944935,1.0091591,3.2202716,-3.3234763e-05,3.0111697,-0.034542542,3.5892136
MEIS1,2.0326045,0.1373461,-0.028664634,-0.016590977,2.527953,1.2543795,-2.243648e-08,1.6282575,-0.016488947,1.2445892,1.253146,2.4963574,-2.568162e-05,2.336727,-0.026779119,2.7820854
ZDHHC13,3.1240392,-0.0016031252,-0.043952644,-0.025481464,3.878677,0.9955656,-3.4517434e-08,2.5001729,-0.025332378,0.9781492,0.99687165,3.8327131,-3.959151e-05,3.5826952,-0.0411114,4.271953
PHB2,3.6724772,-0.0038963056,-0.051613543,-0.029944837,4.5559893,0.6700748,-4.0595115e-08,2.9378452,-0.029774742,0.6483854,0.67332464,4.50329,-4.6604866e-05,4.206976,-0.048302382,5.0196643
UTP4,3.4584186,-0.00420545,-0.048591416,-0.028196678,4.289493,0.5020042,-3.8233665e-08,2.7663271,-0.028038748,0.48131767,0.5055048,4.240154,-4.390336e-05,3.9605832,-0.045479264,4.726414
MKI67,4.299433,-0.0043659867,-0.06042848,-0.035058092,5.3340917,0.8253406,-4.7523788e-08,3.4394157,-0.034856886,0.7999569,0.8290112,5.2723866,-5.4558248e-05,4.925515,-0.056552242,5.8769503
KPNA3,3.9597797,-0.0034350334,-0.05567098,-0.0322914,4.913756,0.9070248,-4.3764146e-08,3.1680787,-0.03210482,0.8840175,0.90990186,4.8565183,-5.0229344e-05,4.537781,-0.0520921,5.4133096
HNRNPAB,3.4845307,-0.00016818801,-0.049066465,-0.028430125,4.3291016,1.502667,-3.8486192e-08,2.7895486,-0.028257541,1.4840626,1.5027808,4.2769256,-4.4113876e-05,3.9997141,-0.04587824,4.766884
ZFP62,3.3266728,-0.00022858137,-0.04684225,-0.027141783,4.13287,1.4198027,-3.674323e-08,2.6631584,-0.026977625,1.4020326,1.4199629,4.08307,-4.211664e-05,3.8183916,-0.043798603,4.5508227
IKZF2,2.9862509,-0.00538862,-0.0419122,-0.024338137,3.7007878,0.009360485,-3.3028808e-08,2.3877234,-0.024208993,-9.13541e-05,0.014042102,3.6591296,-3.795745e-05,3.4159987,-0.03924517,4.078943
SMC2,4.8572855,-0.0074242596,-0.06820156,-0.039594408,6.0217414,0.31642467,-5.37122e-08,3.8841834,-0.039374217,0.28629783,0.32268453,5.953625,-6.171355e-05,5.558864,-0.063856736,6.636642
VDR,3.4273133,-0.005627092,-0.04811565,-0.027935691,4.248324,0.14020547,-3.7902744e-08,2.7406123,-0.027784068,0.11890904,0.14490125,4.200308,-4.3551747e-05,3.921656,-0.045050234,4.6821837
SLC25A21,3.5090692,-0.0062869093,-0.049249213,-0.02859945,4.348727,0.013772979,-3.8811717e-08,2.8056738,-0.028445741,-8.3242725e-05,0.019032404,4.2998996,-4.4606673e-05,4.0139976,-0.04611785,4.793273
HAUS2,3.729715,-0.0023645544,-0.052460186,-0.030419605,4.629821,1.0701536,-4.1213656e-08,2.9845414,-0.030241484,1.0489979,1.0721235,4.575344,-4.7284087e-05,4.276148,-0.049077038,5.099778
ID2,2.3681722,-0.0008946198,-0.033329032,-0.019317577,2.940839,0.8432335,-2.616289e-08,1.8955551,-0.019205527,0.8303492,0.8439128,2.9056473,-2.9998584e-05,2.7167366,-0.031167196,3.2385654
HDAC11,4.1033397,-0.0074998364,-0.05758457,-0.03344234,5.0849295,-0.0002585151,-4.5385143e-08,3.2806785,-0.0332621,-0.0005151439,-0.00019252657,5.0279818,-5.216557e-05,4.693395,-0.053927056,5.6049113
HARS2,3.1565163,-0.0019220292,-0.044401433,-0.025744846,3.9184604,0.9314212,-3.4878962e-08,2.5259855,-0.025595123,0.91365176,0.9329969,3.8722088,-4.001227e-05,3.6192484,-0.041534733,4.3160157
EMILIN2,2.257251,-0.0025080075,-0.03172437,-0.018404374,2.8001668,0.40002444,-2.4952133e-08,1.805843,-0.018303422,0.38686126,0.40205562,2.767597,-2.8641945e-05,2.5857646,-0.029684478,3.0849025
BUB1B,3.956565,-0.0021459374,-0.055660002,-0.03227168,4.91205,1.2215569,-4.3717183e-08,3.1662464,-0.032081023,1.1992782,1.2233527,4.854078,-5.0150276e-05,4.537017,-0.052067358,5.410424
CRYZL2,4.168554,-0.0073632887,-0.058505993,-0.033975046,5.1661654,0.034359664,-4.6104915e-08,3.332932,-0.03379053,0.008041255,0.040540386,5.108218,-5.299006e-05,4.768494,-0.0547878,5.694353
LRRC14,3.3730166,-0.0030066236,-0.047420863,-0.027505893,4.1855164,0.7589738,-3.727978e-08,2.698657,-0.027348468,0.73941714,0.7614658,4.1367154,-4.2786192e-05,3.8652806,-0.044370983,4.61097
USP37,3.145014,-0.0009505876,-0.04426533,-0.025655901,3.905894,1.164514,-3.4743312e-08,2.5173368,-0.025503578,1.1473391,1.1652703,3.8592246,-3.9837723e-05,3.6082501,-0.04139652,4.301419
TTF2,3.2559078,-0.0028421783,-0.04577637,-0.026551183,4.0403123,0.74878025,-3.5984886e-08,2.6050134,-0.02639931,0.729958,0.7511314,3.9931457,-4.129829e-05,3.7312396,-0.042831037,4.4509273
CDC20,4.1378484,-0.0026523145,-0.05819897,-0.0337483,5.1363792,1.1756392,-4.5723876e-08,3.3110616,-0.033549868,1.1520886,1.1778678,5.076028,-5.246101e-05,4.74394,-0.05444774,5.657872
SLC20A1,3.1722286,-0.002552154,-0.044605892,-0.025869869,3.9368632,0.783761,-3.5058115e-08,2.5382,-0.025721401,0.7655552,0.78586346,3.8907614,-4.023001e-05,3.6358526,-0.04173304,4.336775
OASL2,3.600932,-0.004654282,-0.050586037,-0.02935724,4.4657564,0.45348254,-3.9811646e-08,2.8801427,-0.02919337,0.43177113,0.4573694,4.4145765,-4.5721405e-05,4.123139,-0.047349866,4.9208817
ABTB1,2.2451117,-0.0003470154,-0.031610932,-0.018316234,2.7889202,0.92437744,-2.4798851e-08,1.7973677,-0.018208796,0.9124719,0.9245946,2.7552192,-2.8423903e-05,2.5767338,-0.029554108,3.0708296
FAM234B,4.4406915,-0.007847617,-0.062324747,-0.036193095,5.503412,0.033024713,-4.9114856e-08,3.5504827,-0.035995994,0.004948266,0.0396234,5.4417253,-5.6450663e-05,5.0797486,-0.058364913,6.0661383
WDR75,2.8987653,0.22561935,-0.040883493,-0.023662843,3.6056452,1.8442001,-3.1995096e-08,2.3220727,-0.023512783,1.8301425,1.8422552,3.5606787,-3.662394e-05,3.332888,-0.03819749,3.9682536
SMAD2,3.8053863,-0.003748301,-0.05348882,-0.031030053,4.7213793,0.76365983,-4.206173e-08,3.044316,-0.030852541,0.7413232,0.7667907,4.666621,-4.8283553e-05,4.3598614,-0.05005466,5.2016916
WDR4,3.7542543,-0.0022886116,-0.052807722,-0.030620217,4.660444,1.0993406,-4.148401e-08,3.0042272,-0.030440569,1.0780904,1.1012459,4.605558,-4.7592595e-05,4.3044853,-0.04940123,5.1334443
VIM,2.0190532,0.060722947,-0.028453453,-0.01647654,2.5097563,1.0607451,-2.229365e-08,1.6169701,-0.01637773,1.0506042,1.0601523,2.478827,-2.553284e-05,2.3194344,-0.026590208,2.7626443
PFKM,3.34179,-0.0015809438,-0.047019117,-0.027258303,4.1492515,1.0949047,-3.692221e-08,2.6744816,-0.027097806,1.0763069,1.0962012,4.1000476,-4.234831e-05,3.8326743,-0.043979216,4.5699177
CENPA,4.1002126,-0.0028389385,-0.057664096,-0.033440266,5.089288,1.1136619,-4.530988e-08,3.2808287,-0.033244405,1.0902122,1.1160433,5.0296082,-5.1989977e-05,4.700319,-0.053949565,5.606157
TAF12,3.8844502,-0.0044936687,-0.054582193,-0.031671405,4.818286,0.61508703,-4.294159e-08,3.1071732,-0.03149223,0.59190583,0.6188464,4.7628083,-4.9306946e-05,4.448917,-0.05108565,5.3089967
ELF4,3.6274347,-0.0024220604,-0.05101857,-0.02958476,4.5026455,1.0119839,-4.008449e-08,2.9026396,-0.029412162,0.991364,1.014005,4.4497185,-4.5990542e-05,4.1586227,-0.04772933,4.9597645
NFATC1,2.2986567,-0.00067951245,-0.032355983,-0.018751452,2.8548546,0.86598414,-2.5393186e-08,1.8400359,-0.01864232,0.85360205,0.8664828,2.8205616,-2.9111858e-05,2.6374369,-0.030254688,3.1437023
PQLC3,4.05146,-0.00316657,-0.05696896,-0.033040814,5.028136,1.0123506,-4.4774342e-08,3.241617,-0.032848578,0.98898834,1.0150058,4.9693775,-5.138235e-05,4.643619,-0.05330308,5.5390663
FASTKD2,3.493947,-0.004072169,-0.049095195,-0.02848724,4.33387,0.54998714,-3.862489e-08,2.7948418,-0.028327018,0.5291792,0.55337703,4.2839236,-4.4349305e-05,4.001664,-0.045948952,4.775183
FOXRED1,4.054288,-0.0013781601,-0.05705635,-0.033072922,5.034824,1.4518595,-4.4789665e-08,3.2449088,-0.032874655,1.4294695,1.4530157,4.97494,-5.136493e-05,4.650923,-0.05336474,5.5450373
CCDC137,2.965759,-0.0019447183,-0.04171501,-0.02418826,3.681422,0.8435933,-3.2772334e-08,2.3732834,-0.02404855,0.82685536,0.84517884,3.6380117,-3.7597318e-05,3.4002504,-0.03902238,4.054985
INCENP,4.315231,-0.002324303,-0.06070521,-0.0351973,5.357343,1.3325167,-4.7680096e-08,3.4532342,-0.034988552,1.3081746,1.3344771,5.294164,-5.4697513e-05,4.9482803,-0.05678814,5.900963
REXO4,3.3119636,-0.0011693098,-0.04661012,-0.027017016,4.1129255,1.1829306,-3.6589114e-08,2.6508446,-0.026856722,1.1647254,1.1838822,4.063914,-4.195835e-05,3.7993748,-0.043592054,4.529591
TM7SF3,3.4147465,-0.005352993,-0.047946002,-0.027834542,4.2331977,0.20194548,-3.7761527e-08,2.730711,-0.027682664,0.18086585,0.20640731,4.1852016,-4.3384473e-05,3.907854,-0.044888496,4.6653123
TBXAS1,4.4739723,-0.007651732,-0.062798545,-0.03646564,5.5451083,0.09540597,-4.9480658e-08,3.5772357,-0.03626617,0.067260414,0.10184669,5.4828095,-5.686625e-05,5.118392,-0.058805857,6.1119046
ACSS1,4.2613387,-0.00620504,-0.059843183,-0.034737967,5.2834983,0.35824236,-4.7119354e-08,3.407866,-0.034544807,0.33205855,0.36345953,5.2234716,-5.4130538e-05,4.8776183,-0.05602546,5.8226657
KLHL6,3.5958982,-0.00344968,-0.050547212,-0.02932225,4.461641,0.7465213,-3.974535e-08,2.8768058,-0.029154671,0.72550184,0.7493974,4.409805,-4.5621804e-05,4.1200943,-0.04730002,4.915409
FADS1,5.304193,-0.006775232,-0.0745112,-0.04324421,6.5781355,0.6682085,-5.8642357e-08,4.242279,-0.04299861,0.6359913,0.6739436,6.5030026,-6.735361e-05,6.073287,-0.06975083,7.248889
MMUT,2.1978507,-0.0034371007,-0.030863311,-0.017915007,2.7247186,0.14675447,-2.4304278e-08,1.7577631,-0.01782022,0.1334127,0.14957032,2.6935914,-2.7917331e-05,2.5154786,-0.028889555,3.0025349
GSKIP,3.6052766,-0.0018557705,-0.050721653,-0.029406821,4.4761214,1.1411741,-3.9834767e-08,2.8852284,-0.029233512,1.1209798,1.1427107,4.42318,-4.569315e-05,4.1344748,-0.04744528,4.930113
CSRP3,1.0563779,-0.0011724585,-0.014851839,-0.008612639,1.3105621,0.20944339,-1.1677105e-08,0.8453849,-0.008569832,0.20359384,0.21030013,1.2949786,-1.3395075e-05,1.2104609,-0.013888633,1.4433676
CBFB,1.4686451,0.505596,-0.02082215,-0.012007973,1.833822,1.9136256,-1.6175065e-08,1.1789589,-0.011923182,1.9089522,1.9092755,1.8083504,-1.8430412e-05,1.6977828,-0.019402707,2.0147698
GCLC,3.7849023,-0.006279642,-0.05313308,-0.03085013,4.6914377,0.13448042,-4.1857987e-08,3.0264657,-0.030682024,0.11086153,0.13973531,4.638518,-4.8099486e-05,4.3306074,-0.04975036,5.1706915
TUBGCP3,3.5724814,-0.0028674966,-0.050233,-0.029134123,4.433581,0.8790881,-3.9481545e-08,2.8583965,-0.02896585,0.8585152,0.88147163,4.3817387,-4.5307952e-05,4.0945377,-0.046999596,4.8840523
STAT3,1.915494,0.3483082,-0.027071856,-0.015646076,2.3861988,1.7208655,-2.112431e-08,1.53573,-0.0155431945,1.712877,1.7178544,2.3550591,-2.4135841e-05,2.2070966,-0.025265712,2.6243262
NFAT5,7.712013,-0.013840276,-0.10822488,-0.06285504,9.55709,-0.00024815477,-8.529852e-08,6.16553,-0.062507294,-0.0007411284,-0.00013041936,9.45056,-9.8055e-05,8.820895,-0.10136251,10.535106
VWA5A,2.0495186,-0.00076210155,-0.028845977,-0.016718205,2.5451765,0.7382973,-2.26423e-08,1.6405687,-0.016622322,0.7272329,0.73885244,2.5146263,-2.595939e-05,2.351295,-0.026972719,2.8027208
BID,3.125361,-0.00097372266,-0.043988004,-0.025495429,3.8814366,1.1503731,-3.4526455e-08,2.501593,-0.025344204,1.133294,1.1511488,3.8350718,-3.958953e-05,3.585641,-0.041137397,4.274502
ATP1B2,2.8456967,-0.004294185,-0.039962057,-0.02319675,3.5280855,0.21605307,-3.146716e-08,2.2758307,-0.02307103,0.19868124,0.21960843,3.487879,-3.6146823e-05,3.2571151,-0.037409227,3.8879492
TMC6,3.3269827,-0.0030772425,-0.04677085,-0.027129931,4.128199,0.72182596,-3.6771965e-08,2.6617699,-0.026975138,0.70248497,0.72437733,4.080122,-4.220534e-05,3.812285,-0.04376381,4.5479007
MAPK12,3.2000272,-0.00578441,-0.04491144,-0.026080439,3.96567,0.0039027408,-3.539388e-08,2.5586035,-0.025941273,-0.00016125134,0.008792952,3.9211059,-4.0677416e-05,3.660445,-0.042054992,4.3709965
GFI1,1.1587828,0.45642528,-0.016446276,-0.009477182,1.4479746,1.6595042,-1.27571065e-08,0.9306509,-0.009410156,1.6562585,1.6555537,1.427393,-1.452113e-05,1.3410153,-0.015315482,1.5902216
ATP2A3,3.1743882,-0.0019331513,-0.04465277,-0.025890617,3.9406447,0.9364037,-3.5076447e-08,2.5402846,-0.025740003,0.9185304,0.9379898,3.8941352,-4.0238912e-05,3.6397362,-0.04176993,4.340456
ANXA1,3.1353536,-0.0036504208,-0.044057492,-0.02556344,3.8890994,0.4987123,-3.4660605e-08,2.5080526,-0.02542051,0.48010397,0.50173587,3.8442101,-3.979573e-05,3.5910358,-0.041232448,4.28503
PGR,2.813318,-0.005059628,-0.039486025,-0.022928754,3.4865134,0.015145972,-3.1116084e-08,2.2494872,-0.02280745,-2.285637e-05,0.019486487,3.447228,-3.5758207e-05,3.2182465,-0.036972355,3.8427215
SMIM5,2.6610806,-0.004760469,-0.037350353,-0.02168807,3.29789,0.022217803,-2.9432421e-08,2.127793,-0.021573534,0.00565397,0.026185997,3.2606993,-3.3822438e-05,3.0441685,-0.034971688,3.634789
WDR6,3.5575106,-0.004140368,-0.049988348,-0.029005539,4.412721,0.5606807,-3.932754e-08,2.845682,-0.028842231,0.53948605,0.56413,4.361874,-4.5156277e-05,4.074466,-0.046785083,4.862074
CRIP2,3.9618728,-0.0068801823,-0.055608816,-0.032291077,4.9102407,0.06363224,-4.3817884e-08,3.1677742,-0.03211573,0.03871446,0.06940061,4.855063,-5.0358394e-05,4.5323668,-0.052072648,5.4121275
YOD1,4.6279306,-0.007970026,-0.06495778,-0.037720244,5.7358217,0.083766654,-5.1183935e-08,3.7002857,-0.037513796,0.05459567,0.09047505,5.671435,-5.88254e-05,5.294379,-0.06082896,6.322186
SAMD14,3.2824447,-0.0059348987,-0.046067826,-0.026752152,4.0677953,0.0024313107,-3.6305583e-08,2.6244845,-0.02660915,-0.00018158056,0.0074284673,4.0221057,-4.172578e-05,3.7546957,-0.04313828,4.4835916
COLGALT1,3.458849,-0.0015331565,-0.048668556,-0.02821368,4.2947707,1.157088,-3.821466e-08,2.7682068,-0.028046926,1.1378734,1.1583475,4.243803,-4.3829274e-05,3.9671397,-0.045521397,4.7301407
GFI1B,3.8179326,-0.0040296228,-0.053657982,-0.031131007,4.7364693,0.7001773,-4.2202732e-08,3.054198,-0.030953787,0.6776276,0.70355487,4.6816936,-4.845073e-05,4.3736253,-0.05021603,5.2185273
TIPIN,4.2040973,-0.003688767,-0.05910417,-0.034283612,5.2168465,0.95019245,-4.646481e-08,3.363494,-0.034085143,0.9257045,0.95329124,5.1561437,-5.333081e-05,4.817627,-0.055306002,5.7473006
ASF1B,4.595121,-0.0032890274,-0.06462032,-0.037476175,5.7033668,1.2167901,-5.077994e-08,3.6767135,-0.037256017,1.1903813,1.2195711,5.636626,-5.8270576e-05,5.2673407,-0.060460776,6.2827897
SPIRE1,3.3485055,-0.006080788,-0.04699447,-0.027290458,4.1496434,-3.2194108e-05,-3.703535e-08,2.6772997,-0.027144965,-0.00023891173,0.0022307187,4.103009,-4.256404e-05,3.8302457,-0.044006124,4.5737634
VKORC1L1,3.4762588,-0.0021905378,-0.048896197,-0.028352417,4.315234,1.0035077,-3.8412768e-08,2.781765,-0.028186925,0.9838386,1.0053226,4.264407,-4.4069275e-05,3.9856317,-0.045741685,4.75319
XRCC6,2.9917524,-8.19285e-05,-0.042130537,-0.024409756,3.7170224,1.3113127,-3.304286e-08,2.3951595,-0.024262557,1.295459,1.3113359,3.6720967,-3.7871043e-05,3.4343112,-0.0393901,4.092737
CELA1,3.6733153,-0.0065686414,-0.05155426,-0.029938178,4.552288,0.015560105,-4.0628144e-08,2.9369807,-0.029776845,-7.598117e-05,0.021060564,4.501197,-4.6694986e-05,4.201875,-0.048276927,5.017672
2610035D17RIK,3.2811415,-0.005942918,-0.046049416,-0.026741492,4.066176,0.0005500242,-3.6290793e-08,2.6234457,-0.02659877,-0.00019892007,0.0056846067,4.0204883,-4.1708467e-05,3.7532043,-0.04312096,4.481781
SMIM1,3.8276725,-0.0070379195,-0.05371682,-0.03119542,4.7433615,-0.00026286356,-4.233261e-08,3.060356,-0.031029522,-0.0004902048,-0.0001901318,4.690043,-4.8652426e-05,4.3782253,-0.05030276,5.228129
