,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
FST,0.8651227,0.17393239,0.15853873,-1.4e-44,0.67235315,-2e-44,0.132806,0.1331834,0.8911275,-2.1e-44,0.75983566,0.8611184,0.86777365,0.74015427,0.14259164,0.1533547
TEAD3,0.7624468,0.21341836,0.1937913,-1.4e-44,0.5905479,-1.7e-44,0.16227016,0.16313773,0.7855483,-2e-44,0.66823334,0.75945425,0.7646207,0.65215814,0.17486754,0.18748073
GAS6,0.94424814,0.10214575,0.093631566,-1.4e-44,0.73682046,-2e-44,0.07845603,0.077880725,0.972349,-2.2e-44,0.8313802,0.9390892,0.94738954,0.8079907,0.083544225,0.09062299
DPP4,0.85208684,0.15906158,0.14486946,-1.4e-44,0.6626525,-1.8e-44,0.121332906,0.12149611,0.8776552,-2.1e-44,0.74866384,0.8480308,0.85473627,0.72899365,0.13025883,0.14017096
GM22862,0.11597753,0.74480546,0.6737892,-1.1e-44,0.06573711,-7e-45,0.56414074,0.5720286,0.121766604,-8e-45,0.0849701,0.121916965,0.11430637,0.097953916,0.61174166,0.6514524
CSRP2,0.99137765,0.059376433,0.054960936,-1.4e-44,0.77521956,-2.1e-44,0.04607521,0.044932246,1.020727,-2.4e-44,0.8739947,0.9855311,0.99481136,0.84839624,0.048364803,0.05324839
KEAP1,1.0250921,0.008423775,0.008719161,-1.4e-44,0.8033893,-2.1e-44,0.0073334724,0.0055015236,1.055265,-2.4e-44,0.9049456,1.0185674,1.0287935,0.8773118,0.0063753426,0.008579537
RNF14,0.95723027,0.064630106,0.059495702,-1.4e-44,0.74828494,-2e-44,0.049846232,0.048756763,0.98558724,-2.2e-44,0.84371156,0.95164883,0.96052873,0.81913555,0.05258885,0.05765757
PHLDB2,0.8362686,0.1463555,0.13315448,-1.4e-44,0.65069723,-1.8e-44,0.11149587,0.11147337,0.8613256,-2.1e-44,0.73498446,0.83219826,0.83890057,0.7154479,0.11970527,0.12887633
KAT6B,1.0158789,0.03293176,0.031015247,-1.4e-44,0.7953272,-2.1e-44,0.026020005,0.024523377,1.0458629,-2.4e-44,0.89624554,1.0096364,1.019477,0.86940426,0.026597053,0.030109495
PER1,0.7853001,0.21669143,0.19695176,-1.4e-44,0.60834014,-1.8e-44,0.16494098,0.1658671,0.80908906,-2e-44,0.688344,0.7821917,0.7875443,0.6717371,0.1776506,0.19051062
KAT2B,0.9834289,0.05310677,0.0491793,-1.4e-44,0.7692081,-2.1e-44,0.041220248,0.039985538,1.0125216,-2.4e-44,0.86711806,0.9775761,0.9868534,0.84158933,0.043156862,0.04767427
BARD1,0.91494554,0.10408583,0.09517947,-1.4e-44,0.71379566,-2e-44,0.07972713,0.07916196,0.94218594,-2.2e-44,0.8054528,0.9099909,0.91797864,0.782883,0.08504696,0.09214416
CRIP2,0.9656565,0.037831247,0.035104617,-1.4e-44,0.7558104,-2e-44,0.029402912,0.027945712,0.9941712,-2.2e-44,0.8517718,0.95977837,0.9690641,0.8263706,0.030473232,0.034103632
IRF1,1.016548,0.046824306,0.043697834,-1.4e-44,0.7953727,-2.1e-44,0.036654517,0.035351425,1.0465993,-2.4e-44,0.8965166,1.0104272,1.0201073,0.86996967,0.038079083,0.0423522
EDA2R,0.8799706,0.14014721,0.12782124,-1.4e-44,0.6851506,-2e-44,0.1070641,0.10698025,0.9062993,-2.1e-44,0.7737291,0.8755656,0.882774,0.7528954,0.11472525,0.12368748
CHD4,0.955864,0.0262167,0.024428815,-1.3e-44,0.7485384,-2e-44,0.020442411,0.018820077,0.98405,-2.2e-44,0.84338874,0.9499421,0.95927066,0.81798756,0.02083832,0.023810312
PATJ,0.95110136,0.06034325,0.05553724,-1.4e-44,0.7436309,-2e-44,0.046521604,0.045369014,0.9792624,-2.2e-44,0.8383968,0.9455202,0.9543912,0.8138868,0.04902555,0.05384183
ZMYM2,1.0251604,0.008221507,0.008534789,-1.4e-44,0.80344987,-2.1e-44,0.007178977,0.00534451,1.0553347,-2.4e-44,0.90501076,1.0186334,1.0288626,0.8773704,0.006208122,0.008401781
POLR3B,1.0264862,0.010422438,0.010554969,-1.4e-44,0.8044137,-2.1e-44,0.008874223,0.00707075,1.0567073,-2.4e-44,0.90613306,1.0199721,1.0301881,0.8785055,0.0080331415,0.010348484
DNAJC10,0.9693392,0.08609231,0.07917285,-1.4e-44,0.75703216,-2.1e-44,0.066355854,0.06557168,0.99812764,-2.4e-44,0.85391283,0.96387506,0.97261626,0.8294982,0.070365116,0.07664192
BEND5,0.88246757,0.1267786,0.115640774,-1.4e-44,0.68756795,-2e-44,0.09685351,0.096585244,0.9088246,-2.1e-44,0.7762427,0.8779256,0.88531953,0.7550427,0.10368703,0.111926675
FAM129B,0.9065195,0.12441209,0.11366392,-1.4e-44,0.7064934,-2e-44,0.09521796,0.094930574,0.93358,-2.2e-44,0.7975418,0.90180266,0.9094626,0.77565175,0.10181398,0.10999617
SLC25A5,0.98471224,0.09465334,0.08710194,-1.5e-44,0.7687814,-2.1e-44,0.07301817,0.072361805,1.0139848,-2.4e-44,0.86729443,0.9792278,0.9880178,0.84266496,0.07749204,0.08428213
DMRT1,0.8727955,0.13964288,0.12730654,-1.4e-44,0.6795466,-1.8e-44,0.106625974,0.10653099,0.8989102,-2.1e-44,0.76740295,0.86843157,0.87557524,0.7467481,0.114283934,0.12319718
CTSL,0.8930572,0.13668934,0.12476514,-1.4e-44,0.6955229,-2e-44,0.10451361,0.10438923,0.9197615,-2.2e-44,0.785368,0.8885375,0.89591676,0.7641101,0.11191274,0.120725244
LAMB2,0.8745425,0.12065785,0.109995134,-1.4e-44,0.6815697,-1.8e-44,0.09211258,0.091754705,0.9006442,-2.1e-44,0.76938343,0.8699954,0.8773848,0.7482559,0.0986021,0.1064839
AKR1B8,0.7234969,0.31036934,0.281967,-1.4e-44,0.55668956,-1.7e-44,0.23616666,0.23835987,0.7457769,-2e-44,0.63159555,0.7216308,0.725246,0.6187296,0.25484645,0.27263814
DDX20,1.0319138,0.042002022,0.03941405,-1.5e-44,0.8075776,-2.1e-44,0.033076763,0.031715408,1.0624032,-2.4e-44,0.91020006,1.0256515,1.0355412,0.88313776,0.034147054,0.03820263
EED,1.001781,0.014392123,0.013987809,-1.4e-44,0.7849202,-2.1e-44,0.011729822,0.00996834,1.0312848,-2.4e-44,0.8842183,0.9954591,1.0053831,0.8573356,0.011226207,0.013687909
PITX2,0.9179316,0.09945369,0.090975136,-1.4e-44,0.7162949,-2e-44,0.07620466,0.0755768,0.9452446,-2.2e-44,0.8081972,0.912916,0.92098886,0.78544414,0.08122955,0.088082716
POLR2E,0.9910788,0.057636335,0.053370804,-1.4e-44,0.7750455,-2.1e-44,0.04474166,0.043574303,1.0204133,-2.4e-44,0.87377065,0.9852183,0.99451673,0.84814125,0.046925947,0.05171357
ADAM19,0.91684985,0.11049074,0.101038635,-1.4e-44,0.7150669,-2e-44,0.08464156,0.084166534,0.9441686,-2.2e-44,0.8069874,0.9119412,0.9198706,0.7845109,0.09034595,0.097798645
KLF13,0.98282063,0.02084224,0.019731402,-1.4e-44,0.7698431,-2.1e-44,0.01652804,0.014844403,1.011785,-2.2e-44,0.8673226,0.9766785,0.9863377,0.8410864,0.016492799,0.01924783
GTF2A1L,0.78189075,0.23887818,0.2171721,-1.4e-44,0.6049042,-1.8e-44,0.18189189,0.18312454,0.8056545,-2e-44,0.68482137,0.77900505,0.784057,0.6688031,0.19597222,0.21003376
KLF8,0.88179994,0.13211927,0.12050928,-1.4e-44,0.68686056,-2e-44,0.100934945,0.10074058,0.9081554,-2.1e-44,0.77552974,0.87731045,0.88463354,0.7544675,0.10809782,0.11662717
IRF3,0.8858417,0.11666317,0.1064356,-1.4e-44,0.69056,-2e-44,0.08913835,0.088731445,0.91226393,-2.1e-44,0.7794559,0.88118637,0.8887354,0.7579394,0.09533988,0.10303734
ECT2,0.9807248,0.05367045,0.049673036,-1.4e-44,0.76706994,-2.1e-44,0.04163176,0.040403366,1.0097394,-2.4e-44,0.8647164,0.9748942,0.984138,0.839272,0.04361327,0.048153475
ZDHHC16,0.954659,0.06352246,0.058465436,-1.4e-44,0.74630857,-2e-44,0.048980027,0.047873676,0.9829361,-2.2e-44,0.8414659,0.94908386,0.9579518,0.81693316,0.0516648,0.056665286
RAD54B,0.9957313,0.036255717,0.033895463,-1.4e-44,0.77942765,-2.1e-44,0.02841653,0.026954576,1.0251305,-2.4e-44,0.8783728,0.9896475,0.9992491,0.8521399,0.029274613,0.03290853
ABT1,0.9973846,0.036651954,0.034269556,-1.4e-44,0.78070915,-2.1e-44,0.028731719,0.027276263,1.0268341,-2.4e-44,0.87982404,0.99129385,1.0009068,0.85355616,0.029607683,0.033268183
AGAP3,0.9297499,0.13096356,0.11981895,-1.4e-44,0.7244681,-2e-44,0.100399956,0.10021695,0.9575202,-2.2e-44,0.8179102,0.9249445,0.93275493,0.79555196,0.10730739,0.115916535
COIL,0.9602699,0.056110203,0.051744044,-1.4e-44,0.75096,-2e-44,0.043349534,0.04214333,0.98868775,-2.2e-44,0.84659284,0.954592,0.9636044,0.82174486,0.045559123,0.050171584
GM15181,0.115565404,0.7654586,0.6926326,-1.3e-44,0.06470237,-7e-45,0.57993984,0.58811474,0.12141285,-8e-45,0.08413035,0.12169458,0.11383139,0.097589,0.62880594,0.66964376
GM26092,0.11406396,0.82541454,0.74733263,-1.3e-44,0.06145933,-7e-45,0.6258023,0.63481075,0.12007183,-8e-45,0.08142273,0.12074569,0.11214617,0.09626818,0.6783424,0.7224516
DDX54,0.99689335,0.023152828,0.021947324,-1.4e-44,0.7807896,-2.1e-44,0.018399522,0.016756102,1.0262822,-2.4e-44,0.87970114,0.9906834,1.0004541,0.85314304,0.018451363,0.021373257
SIRT1,1.038401,0.017732993,0.017316893,-1.4e-44,0.8134968,-2.1e-44,0.014555022,0.01286,1.0689996,-2.4e-44,0.9164894,1.0318775,1.0421232,0.88871014,0.014115334,0.016864896
MSX2,0.87718457,0.12987442,0.118425675,-1.4e-44,0.68332195,-1.8e-44,0.0991837,0.09895549,0.90339583,-2.1e-44,0.7715049,0.8727042,0.8800088,0.75051445,0.10622699,0.11462003
TSG101,1.1395117,-0.00023783295,-0.00019802645,-1.5e-44,0.89414394,-2.4e-44,-0.00016476527,-0.0001869057,1.1729599,-2.7e-44,1.0067526,1.1319655,1.1437086,0.97536534,-0.00019846186,-0.00019058779
AF357399,0.11703881,0.7153853,0.6469507,-1.1e-44,0.06758282,-7e-45,0.5416387,0.5491176,0.122758776,-7e-45,0.08658557,0.12270517,0.11545912,0.09888015,0.58743554,0.6255418
ZFYVE21,0.98648083,0.08307344,0.076548204,-1.5e-44,0.7705662,-2.1e-44,0.06417085,0.06335454,1.0157661,-2.4e-44,0.8691234,0.98088014,0.989827,0.84418684,0.06792934,0.0740924
ANP32A,0.9850587,0.057935372,0.053597897,-1.4e-44,0.7703185,-2.1e-44,0.04492657,0.043759957,1.0142162,-2.4e-44,0.8684463,0.9792393,0.98847455,0.84298295,0.04715234,0.051938385
SLC26A10,0.7135496,0.2502753,0.22705318,-1.3e-44,0.5509677,-1.7e-44,0.19011435,0.19146639,0.73533034,-1.8e-44,0.6241938,0.71120256,0.71544266,0.61024153,0.20515534,0.21963565
LY6G6E,0.97190124,0.096829414,0.088990405,-1.5e-44,0.75866926,-2.1e-44,0.07458986,0.0739564,1.0008022,-2.4e-44,0.8559285,0.96651804,0.97515535,0.83168715,0.07924625,0.086116955
SRI,0.9485585,0.07233745,0.06646305,-1.4e-44,0.7412251,-2e-44,0.055680156,0.05469291,0.9766852,-2.2e-44,0.8358744,0.9431021,0.9518037,0.8117011,0.058927804,0.06439155
KDM3A,1.0775437,-6.507218e-05,-4.508078e-05,-1.5e-44,0.84499836,-2.2e-44,-3.709182e-05,-5.7183654e-05,1.1092175,-2.5e-44,0.9516194,1.0705492,1.0814728,0.92226106,-5.783081e-05,-4.2371452e-05
ZFP446,0.9754421,0.05273062,0.04877536,-1.4e-44,0.76296353,-2.1e-44,0.040874273,0.039629713,1.0042973,-2.2e-44,0.860072,0.9696368,0.97883976,0.83474636,0.04281862,0.04729165
NCOA3,0.94478154,0.059833214,0.055023775,-1.4e-44,0.73869705,-2e-44,0.046085298,0.04492201,0.9727538,-2.2e-44,0.83282626,0.939236,0.9480508,0.8084722,0.048582375,0.05335197
ATF5,1.0293366,0.007239461,0.007670641,-1.4e-44,0.80675566,-2.1e-44,0.006458193,0.0046121925,1.059631,-2.4e-44,0.90872216,1.0227742,1.0330563,0.88094926,0.0054112375,0.007563442
PSIP1,1.0552546,7.817149e-05,0.0013327897,-1.4e-44,0.82730854,-2.2e-44,0.0011676401,-7.631778e-06,1.0862913,-2.5e-44,0.93178016,1.0484622,1.0590862,0.9031598,-4.1729213e-06,0.0014210045
NFATC3,1.0528765,0.0007671118,0.0019434094,-1.4e-44,0.8254217,-2.2e-44,0.0016774535,-2.45139e-06,1.083845,-2.4e-44,0.9296638,1.0461054,1.0566977,0.9011219,0.00014385581,0.0020125955
GLI1,0.88936025,0.1619052,0.14774758,-1.4e-44,0.6917572,-2e-44,0.123780176,0.124004215,0.916041,-2.2e-44,0.7815215,0.88509244,0.89213175,0.7609279,0.13273652,0.14291497
MAPK8,1.0050725,0.01366578,0.013350293,-1.4e-44,0.78752375,-2.1e-44,0.011198267,0.009428188,1.034671,-2.4e-44,0.88714206,0.99872285,1.0086882,0.860156,0.01063782,0.013069078
NR5A2,0.9804475,0.04047163,0.037626475,-1.4e-44,0.76730776,-2.1e-44,0.031530887,0.030118868,1.0094091,-2.2e-44,0.8647757,0.97449934,0.98389924,0.83904225,0.032705814,0.03652449
TENM4,0.8644945,0.17195445,0.15672906,-1.4e-44,0.6719291,-2e-44,0.13128808,0.1316376,0.8904738,-2.1e-44,0.75932634,0.86047614,0.867149,0.73961705,0.14095515,0.15160823
THBD,0.8734276,0.17961013,0.16378303,-1.4e-44,0.6786641,-2e-44,0.13721076,0.13767181,0.89969736,-2.1e-44,0.7670405,0.8694218,0.8760907,0.74726653,0.14731184,0.15840964
